text,label,여성/가족,남성,성소수자,인종/국적,연령,지역,종교,기타 혐오,악플/욕설,clean
ㅇㅅㄹ 그래 좀 쿠소오지상과야 좀 그렇네 갑자기,0,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.07,0.9
우리집 전부 민주당인데 지금 세파로나뉨 똑같이 윤뭐시기가 되면 ㅈ된다는 의견인데 강성민주당원 원투는 ㅇㅈㅁ이낫다고 하고 여자 둘은 마음은 그나마 ㅅㅅㅈ이 낫다고 생각하나 갈아타자니ㅇㅅㄹ이 될것같아 울며겨자먹기로 사이코찍겠다선언 나머지남자하나는 그래도사이코는 싫다며 투표거부,0,0.28,0.03,0.03,0.01,0,0.01,0.01,0.01,0.15,0.45
본인이 한건 아니고 ㅇㅅㄹ 혐의 뒤집어썼댓나 암튼 그래서 참사랑 어쩌구 그런 얘기 잇엇던걸루 기억 ㅋ ㅋ,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.13,0.86
ㅌㅂㅇ ㅇㅅㅇ ㄸ ㅇㅅㅎㄺ ㅎㅇㄴㄷ ㅈㄱ ㄴㅁ ㄴㄱ ㅎㅇㅎㅅ ㅇㅅㄹ ㄴㄺㅇㄴ ㄴㅁ ㅃㅉㅎ ㅌㅇㅁㅇ ㄷㅇㅂㄽ ㅇㅅㄹ ㅁ ㅎㅇㅇ ㅈ ㅌㅊㄴㅇ ㅇㅅ ㅇㅊ ㄱㅃㄴㄷ ㅈㅅㅎㄴㄷ,1,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.24,0.78
ㅇㅅㄹ 선거 유세 왔는데 진심 저정도면 영업방해 아닐까,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.22,0.77
ㅍㅌㄹㅇ ㅇㅅㄹ,1,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.06,0.91
투표 완료 설마 내표 하나 없다고 ㅇㅅㄹ 이 되진 않겠지 소신껏 투표함,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.11,0.86
문제는 나름 밀접 접촉자인 나 포함 다른 동료들이었으니 코비드 확진으로 격리되니 ㅇㅅㄹ 표를 하나 날린것 까지는 좋은데 콜래트럴 대미지로 민주당 표를 그보다 훨씬 많이 잃을지도 모르는 상황,0,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.11,0.88
평시 민주당을 매우 미워하여 꼭 ㅇㅅㄹ 을 찍겠다는 동료가 있었는데 그만 월요일에 코비드 확진이 되고만것 탐날인 23일부터 부재자 투표인데,0,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0.08,0.89
아빠한테 ㅇㅅㄹ 찍을거면 나 호적에서 파달라고 말함,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.26,0.72
ㅇㅅㄹ이 유사시 자위대 발언을 했대서 기사 검색하니 2개밖에 안나온다 이 발언의 위험성을 진정 모르는거야 왜 외면하는데 에혀,0,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.68,0.35
ㅇㅅㄹ이 된다면 한국에서 무슨 야만이 벌어져도 이상하지 않을 것이다 ㅂㄱㅎ보다 더 후퇴하겠지 ㅇㅅㄹ은 권력을 휘둘러 할 수 있는 모든 위법에 태연하고 당당하다 구체적인 정책없이 정서에 호소하는 홍보물만으로도 된다는 게으름도 불쾌하다,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.53,0.55
ㅇㅅㄹ이 검사출신이라 판사 설득하던 실력이 있어 그런지 이번 대선토론에서도 잘하더란 사람은 나랑 다른 토론을 본건가 우리나라 법정은 미드에 나오는 그런 재판이 아녜요,0,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.07,0.91
이 부분에서 누군가의 스피피가 머리를 스쳐 지나감 ㅇㅅㄹ ㅁㅇ ㅇㅅㄹ ㅁㅇ ㅇㅅㄹ ㅁㅇ,1,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.15,0.84
근데 상식적으로 심상정이 대통령이 되어야 짐 전쟁문제도 잘 대처할거 같은데 옘병 속탄다 속타 앞으로 이 나라에 약자가 얼마나 늘어나겠냐 거기 발맞춰 뽑고싶은데 ㅇㅅㄹ 뒈져 푸틴 손잡고 논개처럼 제발 좀,0,0.02,0.01,0.01,0.09,0.01,0.01,0.01,0.02,0.86,0.07
ㅇㅅㄹ은 왜 ㅅㅅㅈ 앞에서 작아질까 라는 나의 물음에 로맨티스트 아닐까요 ㅅㅅㅈ을 여자로 보고 떨려하는 이라는 신박한 대답을 졸업한 제자한테 들었기에 여기에 기록하는바이다 나의 제자는 무조건 옳다 쿨럭,1,0.07,0.06,0.07,0.01,0.01,0.01,0.01,0.01,0.15,0.62
ㅇㅅㄹ 은 질문을 왜 안듣고 저래 자기것 준비한 것 보느라 남의 말을 안듣네,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.66,0.36
ㅇㅅㄹ 선ㅈ타격 같은 소리를 지껄이다니 미친놈이 분명하다,0,0.02,0.01,0.02,0.02,0.01,0.02,0.01,0.03,0.91,0.06
선거 책자 보는데 ㅇㅅㄹ은 에세이집 낸건가,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.14,0.84
제가 ㄹㅁㅇ였으면 ㅇㅅㄹ 목 땀,1,0.02,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.14,0.84
아니 근데 ㄹㅇ ㅇㅅㄹ은 제대로 왕 일을 하고 있는 시간선이 있긴 한가 의심,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.09,0.88
세포신곡 대사 초성 맞추기 채유 님은 ㄱㅅㅎㄴㄷ ㅎ ㅁㄷ ㅇㅅㄹ ㅎㄱ ㅅㅇㅇ ㄱㄹㄱ ㅎㅇㅈ ㅂㄹㄱ ㄷ ㄱ ㅈㄱ ㅇㄱㅇㅇㅇ 감사합니다 혹 모두 이사람 하고 싶어요 기레기 해야지 버리고 다 그 지금 인간이에요,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4,0.54
w진짜 얼굴 개 무섭게 생긴 듯 내 캐자 중 톱1 ㅇㅅㄹ보다 더무서움,1,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.25,0.76
본계 갔다가 moon파인데 ㅇㅅㄹ 지지하는 사람 말로만 듣다가 첨 봤엌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 어이가 없어 아니 뇌가 우동사리얔ㅋㅋㅋㅋㅋㅋ꼴에 비톅스 좋아한대 와 진짜 머저리들 많구나 나라 걱정 돼,0,0.02,0.01,0.01,0.02,0.02,0.02,0.02,0.06,0.87,0.03
앜ㅋㅋㅋ 나 문파인데 ㅇㅅㄹ 지지하는 사람 말로만 듣다가 첨 봤엌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 어이가 없어 아니 뇌가 우동사리얔ㅋㅋㅋㅋㅋㅋ,0,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.03,0.88,0.08
ㅇㅅㄹ,1,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.08,0.89
최저임금이랑 그런거 비교해놓은 표 보여주면 좋을텐데 당장 월급쟁이가 될 자신에게 닥칠 불이익을 보여줘야 ㅇㅅㄹ이 되면 내집마련은 진짜 물건너갈텐데 쯧,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.33,0.69
ㅇㅅㄹ 선거 운동 개시끄러워 진짜 ㅋㅋㅋㅋㅋㅋㅋ,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.52,0.48
나 ㅇㅅㄹ 머통령되명 어캐 나 우리가 트럼프 놀렸다고 이렇게된거임 동생 쉬벌롬들 놀릴수도있지,1,0.02,0.01,0,0.09,0.01,0.01,0.01,0.02,0.65,0.1
우리엄마 취향은 알수가 없다 다음 대통령 후보 ㅇㅈㅅ 밀려고 ㅇㅅㄹ 찍을 분이라 오미크론 대유행 강조하고 있음,0,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.1,0.86
잠시만 저 언금인거 치고 태연하게 ㅇㅅㄹ의 프사 캡쳐를 올려버리지 안앗나요 ㅁㅊ 생각업엇네 그러고보니까,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.8,0.21
후보자 생일이랑 재산 공약 갯수 검토중인 딸래미 ㅇㅅㄹ이랑 코쿤이랑 생일같다고 놀람,0,0.02,0.01,0.01,0.03,0.01,0.01,0.01,0.01,0.13,0.83
ㅇㅅㄹ 어으 ㅇ악 싫어 아 순애 순애는 이상성욕이라 생각해 그치만 남의 순애는 좋더라,0,0.01,0.01,0.05,0.02,0,0.01,0.01,0.01,0.18,0.69
왠지 이준석의 언어를 봐도 그런 훅훅이나 꼰마 ㅇㅅㄹ이나 외신기자 그리고 김건희의 워딩 의도와 또 그런 정서적인 인식이 보이거든 그래서 어제 그 새끼 인생 곱게 끝날 새끼가 아니라고 나는 말했던거야 내가 방금 열거한 새끼들의 공통점 한번 다들 생각해봐 어떠한 의도나 정서적 인식상으로,0,0.01,0.01,0.01,0.03,0.01,0.01,0.01,0.03,0.77,0.19
왜 ㅇㅅㄹ은 사람 지나다니는 길 위에다가 지 현수막을 달아놓는겨 ㅆㅃ 재수없어,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.9,0.09
유튜버들이 코로나 걸려서 영상 못ㅇㅅㄹ리는 사례가 계속되고이씀,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.19,0.79
아 나도 ㅇㅈㅁ 도 ㅇㅅㄹ 도 싫지만 진짜 ㅇㅅㄹ 이 당선되는 거 막으려면 ㅇㅈㅁ 뽑아야 하나 싶음,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.37,0.57
알고 말씀하신 것도 아닌데 님이 죄송하실 부분은 100 아닌듯 ㅇㅅㄹ이 상례ㅇㅊ 시나리오 라이터인데 파쿠리범에다가 각종 박살로 유명해욤 제 지인이 직접 피해를 입은 적이 있어가꼬 시러하고 방금 저도 멘션받고 알앗음 동인일이라는걸 27ㄷ는 갠적으로 걍 시러하내욤 념념,1,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.08,0.9
비나이다비나이다 내일 ㅇㅅㄹ이 대통령이 아닌 세상에 계속 살게 해주세요,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.33,0.67
여러분 위임 잘 합시다 #난 죽어도 ㅇㅅㄹ 이 대통령되는 꼴은 못보겠다,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.39,0.59
제발 ㅇㅅㄹ 내일쯤 지구상에서 없었으면 좋겠다,0,0.01,0.01,0.01,0.03,0.01,0.01,0.01,0.01,0.64,0.39
솔직히 민주당 저번 대선이랑 총선에서 그렇게 밀어주고 믿어줬는데 많이 실망스러웠던게 사실이어서 국힘에서 제대로된 후보 내세웠으면 표가 많이 돌아섰을 텐데 ㅇㅅㄹ이 진짜 말도 안돼서 다들 그거 막으려고 절박해지는거 웃기지만 안웃김 민주당 후보가 누구든 ㅇㅅㄹ만은 막자는거지,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.16,0.82
감정과 원한으로 급발진하지말자 는 문통지지에서 반잼하다 이럴꺼면 ㅇㅅㄹ하는 이들을 보며 더 깨닫는 중 반잼까지는 할 수 있다 사람이니껜 근데 자기 감정과 원한에 급발진해서 ㅇㅅㄹ까지 가면 스스로를 한번 돌아봐야,1,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.19,0.81
ㅇㅅㄹ 바로 윗기수 한명 빼고 회사 사람들 전부 내 얼굴도 모르는 썰 푼다,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.14,0.84
ㅇㅅㄹ 필요 없어요,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.11,0.86
포케특이 뭔데여 ㅇㅅㄹ개발 그거 맞아요,0,0.02,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.07,0.9
그래 뭐 물먹은 낙연파들이 언젠가 돌아설거라고 생각은 햇거든 이는 계파가 없으니 내맘대로 안될거니까 근데 나 어제 굉장히 특이한 계정을 봄 갓생성된 계정이 아닌 ami가 자기 문꿀ㅇㅅㄹ라면서 윤 투표를 호소하고 잇엇음 문이 방ㅌ의 명성을 이용했다며 진짜 이분만은 됨,0,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.11,0.88
ㅇㅅㄹ이 그런 발언을 했다면 정확한 뜻은 몰라도 지식인으로 보이고 싶었을 것,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.09,0.89
이번엔 정말 주변인들도 난리네 엄마 아빠는 ㅇㅅㄹ 찍으라고 압력 넣고 잴친한 친구는 ㅇㅈㅁ 찍으라고 카톡 보내고 휴,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.33,0.7
ㅇㅅㄹ의 주장은 사랑한다 그래서 팬다 의 논리로 이루어져있다는 점에서 참으로 투명하게 마초적이다,0,0.02,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.06,0.91
아오 밖에서 ㅇㅅㄹ 차량에서 소리 소리 지르고 난리치는거 짜증나네 시끄러워요 몇십분째 증말,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.83,0.18
ㅇㅅㄹ 우리 동내쪽 왔었다네 첨앎,0,0.01,0.01,0.01,0.02,0.01,0.03,0.01,0.01,0.06,0.91
털칭구들 사진에 힐링되다가 ㅇㅅㄹ기사에 개빡침이 반복되고 있네요 하효,0,0.01,0.01,0.01,0.02,0.01,0.04,0.01,0.01,0.09,0.83
나 알바하는 곳 바로 옆 광장을 ㅇㅅㄹ 지지자들이 점령함,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.21,0.78
아씌 옷 디자인하다가 이걸로 하면 되겠다 막 골랐는데 ㅇㅅㄹ한테 전화와서 뭐하려고 했는지 까먹음 아나,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.23,0.78
ㅇㅅㄹ 전화 그만해라 진짜,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.53,0.49
하 짜증나 왜 점심시간에 전화 하고 ㅈㄹ이야 미친 왜냐고 왜 ㅇㅅㄹ 저주할거야,0,0.02,0.01,0.02,0.02,0.01,0.02,0.02,0.02,0.91,0.07
ㅇㅅㄹ 바빠죽겠는데 전화하고 ㅈㄹ 이야,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.75,0.24
아 미친 수업중에 ㅇㅅㄹ한테 전화왔어 개새끼야 하지마,0,0.02,0.01,0.02,0.02,0.01,0.02,0.02,0.02,0.92,0.06
ㅇㅅㄹ영상보고 이민가고 싶다는 분들 ㅋㅋㅋ아직 느그 리ㅈㅁ을 모르는분들 문파들처럼 한5년 지켜보면 말한마디에도 뭔수작인지 자동으로 입력이 되더만 여자사람친구라는 단어쓸때도 알아봤지 남성청년들표 가져올라고 시동걸다 선점뺏기니 이제사 여성인권 커트야 커트 나 당하지말지니,0,0.36,0.04,0.01,0.02,0.01,0.01,0.01,0.02,0.24,0.35
아 미친 ㅇㅅㄹ 선거쏭중에 보여줄게도 있네 어이없어,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.76,0.22
와 저 뭐 찾아보다가 진성준 발언 저 영상을 선거운동원이 부딪혔는데 손가락질 하면서 뭐라하는 ㅇㅅㄹ로 해석하면서 저런 사람이 대통령되면 되겠냐는 트윗 봤는데요 ㅋㅋㅋ 세상에나,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.2,0.78
ㅇㅅㄹ 간단하게 낙서하기 좋아,0,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.07,0.9
국민청원 원래 없었는데 요즘에 다들 많이 신문고처럼 써서 억울한일 생기면 다들 글 작성해서 호소하고 하지만 이거 이번 대통령시기에 생긴거라 어떤 대통령이 되느냐에 따라서 존폐가 나뉠텐데 다음 대통령 ㅇㅅㄹ 되면 당연히 없어질것 같은데 갑자기 국민청원 하고 나니 그런 생각이든다,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.1,0.89
오늘 근처의 역으로 인명사고가 났어요 2시간 정도 걸려서 겨우 역에 도착했더니 좀 피 냄새가 났다 사고를 맞춘 사람은 ㅇㅅㄹ ㄲㄴㄹ ㅅ ㅇㅇㅅ ㄴㅁ ㅂㄹㄷㄱ ㅅㄱㅎ ㄴㄷ ㅈㄱ ㅅㄷ,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.49,0.58
설대 입학졸업을 우월성의 절대 근거로 믿는 자들의 무능과 무례 ㅇㅅㄹ은 최고 수준인 듯 친구 후배들이 인생 걸고 학생운동할 때 근10년을 고시촌 들락거리던 자가 민주화운동 좀 한 게 대수냐 며 대명천지에 연설이라 이런 무식한 파시스트 같으니 지옥도가 따로 없다,0,0.01,0.01,0.02,0.02,0.02,0.01,0.05,0.12,0.73,0.08
요새 다시 파고있는 ㅈㅎㄱ ㅇㅅㄹ ㄴㄴ 눈인비다 이사라 아니고 야 시로 네,1,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.46,0.53
유자차나 레몬차 처럼 과일청맘 아용하는 방법도 있지만 ㅇㅅㄹ이라는 브랜드 처람 과일응 홍아나 녹차 같은 차에 꽃차나 허브티 블랜딩 하듯이 블랭딩하는 방법도 있어,0,0.02,0.02,0.01,0.03,0.01,0.02,0.01,0.01,0.05,0.92
개싫다 ㅇㅅㄹ,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.85,0.14
ㅇㅅㄹ은 안뽑는다 공적인 자리에서 저 태도면 카메라 없을때 어떻게 대할지 아주 훤하지ㅎ,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.51,0.51
입으로 배설하는 ㅇㅅㄹ,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.32,0.65
ㅇㅅㄹ,1,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.08,0.89
다들 ㅇㅅㅇ 이라고 하지 ㅇㅅㄹ 이라고는 안하잖아요 저쪽 왜곡선동에 놀아나지 마시고 마음 편하게 저 주세요,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.42,0.62
마음같아선 ㅈㅇㅂㄱ이나 ㅇㅅㄹ 가서 밥먹고오고싶다 혼자있지만,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.26,0.76
어제 이번남들 모여있는곳에서 무슨 이야기 하고 있나 하고 살짝 봤다가 ㅇㅈㅁ 당선이면 자기같이 찌질하고 말붙이기 힘든 인간들만 망하고 그러니까 ㅇㅅㄹ이를 찍어야 한다는 글 보고 순간 말을 잃고 숨쉬는것도 잊어버림 우와아,0,0.03,0.77,0.02,0.02,0.02,0.02,0.01,0.02,0.17,0.09
ㅇㅅㄹ이 투표 자기한테 해달라고 문자보냈어 응 차단,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.26,0.73
부동산 때문에 ㅇㅅㄹ 뽑는다니 역사는 반복되는 건가,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.21,0.77
어디서 문자가 왔길래 봤더니 ㅇㅅㄹ이네 짜증이 확,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.44,0.56
부산저축은행에 발 묶인 사람들의 눈물을 덮어버린 언론도 ㅇㅅㄹ과 같은 나쁜것들이다 같이 일하던 팀에 팀원 아버지 이 일로 돌아가셨던 기억난다 큰 충격 받으셔서,1,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.04,0.66,0.25
이제 보니 아버지 성함도 틀리게 적었었네 아무튼ㅇㅅㄹ과 국힘이 예전과 다르게 빨리 사전투표 하라는 이야기가 왜 나왔는지 알겠다,0,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.1,0.85
전화 해 보니 이미 어머니는 마음 돌리셨고 아버지도 마찬가지일듯 ㅇㅅㄹ 특보 임명장인가 뭐시기인가 받았다고 사진까지 찍어서 보내셨던 분이 1번 찍으신다는 소리는 그만큼 큰 일인데,0,0.02,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.07,0.92
자유게시판 ㅇㅅㄹ 당선확정 이라는 스팸문자 받았는데 문제 없을까요,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.12,0.86
토욜날 사전투표에서 #이재명 후보 찍었는데 자꾸 ㅇㅅㄹ이 되면 어떡하지 라는 망상이 자꾸든다 그럴리 없겠지 하면서도 이명박다음에 박근혜를 선택한 전례가 있어서 쫌 불안하다 빨리 선거일 지나고 #이재명 후보가 당선되서 정치걱정 안하고 맘편히 덕질하고 싶다 ㅋㅋㅋ,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.18,0.79
3 등급 유감 퀴즈도 풀고 만들기까지 #내가만드는퀴즈 #퀴즈바이미 3등급 만족해여 ㅇㅅㄹ,0,0.02,0.02,0.56,0.03,0.01,0.01,0.01,0.02,0.09,0.3
뉴스타파 오늘 영상만 보면 대장동 문제는 ㅇㅈㅁ과 성남시에 의한 영업이익 특혜가 아니라 오히려 ㅂㅇㅅ 전특검과 ㅇㅅㄹ의 불법대출 봐주기 수사 특혜일 수 있다 12분 영상인데 1 5배속으로 한 번 보세요,0,0.02,0.03,0.03,0.01,0.01,0.02,0,0.01,0.2,0.65
아깝다는 생각이 들었다면 그쪽에 좀더 마음이 쏠린건 아닐까 ㅇㅅㄹ,1,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.07,0.9
더털어두 대 ㅇㅅㄹ,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.25,0.74
티비만 켜면 화재 이야기에 마음이 아프고 ㅇㅅㄹ 얘기에 피꺼솟 나라 망할 징조 정말,0,0.02,0.01,0.01,0.02,0.01,0.02,0.01,0.02,0.71,0.16
ㅋㄹㅇㅈㅁ ㅇㅅㄹ이가 이겨서 이준석 배인규같은 애들 득세할거 생각하면 고민이 사라짐,0,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.02,0.18,0.7
뽑을 사람 없어서 투표 안할거라는 모부에게 난 ㅇㅅㄹ되면 이 나라 뜰거라고 선언했다 물론 나도 이번에 민주당 손절한다고 말할정도로 이번 정부에 실망했지만 그래도 기본이 지켜지는 나라에 살고 싶다는게 최종 결론이었다,1,0.01,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.09,0.87
ㅇㅅㄹ 보는 줄요,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.09,0.89
하 근데 ㅎㄱㅇ ㅇㅅㄹ 뽑은 지인 있으면 어캄 그게 걱정인데,0,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.09,0.88
할테니 ㅇㅅㄹ 찍으라고 재차 강조하길래 듣기싫어 끊으라고 했다 아마 아빠가 원하는 목적은 달성하지 못하고 끊어서 조금 짜증났을꺼야ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.24,0.77
아빠 지난번 통화 이후로 전화 안받고 안하더니 오늘 뜬금없이 전화해서 소상공인 지원금 300받았냐고 묻는데 너무 속이 훤하게 보이더라 그런서 ㅇㅅㄹ 찍으라고 하길래 최저시급 줄어들면 노인네들이 제일로다가 고생할텐데 아빠 어쩌려고 그러냐 했더니 그럴일은 없고 ㅇㅈㅁ 공약도 ㅇㅅㄹ이 다,0,0.03,0.01,0.01,0.02,0.36,0.02,0.01,0.04,0.17,0.18
안변한다는 표현은 주로 본성을 얘기하는 걸겁니다 그런면에서 ㅁㅅㅇ같은 사람 인성은 절대 안변해요 근데 인성이 괜찮으면 얼마든지 능력이 올라갈 수 있구 본성이 괜찮으면 학습능력과 태도와 지향점에 따라 변할수가 있지요 이번대선보면서 ㅁㅅㅇ와 ㅇㅅㄹ에게서 느끼는 부분입니다,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.12,0.85
ㅇㅅㄹ 저는 아직 아무것도 안했음에도 독특한 사람이 되어야 합니까 제대로 말하십시오 그 겉옷까지 뺏어버리기전에 이러구,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.29,0.72
ㅇㅅㄹ 갑자기 심장마비 같은 걸로 급사했으면 좋겠다 그럼 매년 사망일 마다 내가 제사상 차려줄건데 ㅋㅋㅋ,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.13,0.85
오늘들은 충격적인 이야기 나에겐 지인의 후배가 ㅇㅅㄹ이랑 같은 라인에 살고 ㄱㄱㅎ랑 엘베에서 몇번 만났는데 단한번도 마스크 쓴걸 본적이 없댄다 아니 도대체 어느세상 사람인거야 너무 말이 안됨,0,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.18,0.81
ㅅㅂ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 중앙2팀 짱된 미카엘라였는데 애슐리 젤빵토미가서 얼레벌레 팀장직 떠맡은 미카엘라도 웃기네여 저거 편지로 써서보냄 ㅇㅅㄹ 뭐야시발,0,0.03,0.01,0.01,0.07,0.01,0.01,0.02,0.03,0.87,0.03
ㅋㅋ 아빠한테 아까 ㅇㅈㅁ 유세소리 시끄러워 죽겠다고 투덜거렸는데 오전에는 ㅇㅅㄹ 계속 시끄러웠다고 칼같이 이름 ㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋ,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.4,0.63
그래서 ㅇㅈㅁ은 이름만 바꾼다했고 아마 그때 몇몇인사정리 될것 같기도 하고 ㅇㅅㄹ은 아예 존재자체를 지워버린다고 했잖아 문제가 많은건 인정은 하는데 그렇다고 아예 사라지면 안되고 여성가족부에서 일 안하면 초등학교때 자연스럽게 받았던 가정에 대한 행사나 수업같은게 없어질걸,0,0.07,0.04,0.02,0.01,0.01,0.01,0,0.01,0.18,0.69
ㅇㅅㄹ이 법을 공평하게라고 햇다고 그렇다면 고개를들어 ㅅㅊㅈ를 보라,0,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.23,0.78
실연당하기전 ㅇㅅㄹ ㅈㅅㅈㅅ,0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.26,0.76
오늘 진짜 ㅎㅎㅎㅎㅎㅎㅎ ㅇㅅㄹ ㅇㅊㅅ 유 세온거 보게됐는데 왜 나에게 이런 시련이 싶고 그러더라 왜 하필 그 많은 유명인중에 두사람을 보게되는건데,1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.11,0.88
ㅅㅂ 이러고도 ㅇㅅㄹ 되면 완전 한국 선거제도와 민주주의에 대한 모욕 아냐,0,0.02,0.01,0.01,0.02,0.01,0.02,0.01,0.03,0.91,0.05
ㅇㅈㅁ은 되면 잘하길 바라고 ㅇㅅㄹ은 되면 아무것도 안했으면 좋겠어요 저도 너무 무서워요,1,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.1,0.88
