text,label,여성/가족,남성,성소수자,인종/국적,연령,지역,종교,기타 혐오,악플/욕설,clean
윤석열과 신안저축은행 그리고 최은순 신안저축은행 오너 일가가 윤석열로부터 무혐의 처분을 받은 2013년 3월부터 최은순에 대한 특혜성 대출이 본격적으로 시작 되었고 윤석열이 검찰총장이 되기 직전인 2019년까지 신안저축은행은 김건희가 주관하는 3개의 전시회에 잇달아 협찬을 제공했다,1,0.01,0.02,0.02,0.06,0.01,0.71,0.02,0.02,0.03,0.36
썩은 윤석열을 찍는 아직도 박정희 고무신 선거를 하는 노인과 경상도가 누구에게 썩었다고 하지 윤석열 말하잖아 지금 박근혜 국정농단 후 문재인이 싸운 방식을 벤치 마케팅을 하면 안된다고 촛불 집회가 떠난 후 광화문에 들어와 흉내를 내는 태극기 부대같이 너무 무식하고 찌질하잖아,0,0.03,0.02,0.02,0.03,0.35,0.71,0.02,0.09,0.03,0.04
문재인 정권과 이재명에게 썩었다고 말하는 건가 경상도와 노인들 이대남들 그렇게 생각해 이명박근혜 여당이 그 후보가 검찰 취조실에서 만난 김건희 피의자와 결혼한 윤석열이 삼선토건에 뇌물받은 김만배에게 집을 팔아주며 뇌물받은 방역 수칙 다 위반하고 전쟁 사과쇼를 한 윤석열이,0,0.02,0.09,0.02,0.04,0.28,0.71,0.01,0.04,0.02,0.04
맞다 문파들이 성남 비리만 알지 경기도 비리관련 자료가 없구나 그러니 경기도를 털 수가 없지 경기도도 제보자들이 어서 나와야 털 수 있겠구나 윤석열 당선자가 되어야 그래야 안심하고 경기도 비리가 터지겠군,0,0.03,0.02,0.01,0.03,0.01,0.71,0.02,0.1,0.15,0.11
광주도 인자 달라져야제 vs 그라도 윤석열이는 못 찍지라 출처 조선일보 네이버 뉴스,0,0.01,0.01,0.01,0.02,0.01,0.71,0.02,0.02,0.05,0.24
문파라도 윤석열 지지 안합니다,0,0.01,0.01,0.01,0.03,0.01,0.71,0.02,0.03,0.06,0.24
윤석열을 털게 없으니 금치산자 만들려는 영남후보들 가족이 콩가루 집안인 이재명 자식 부인 본인 다 범죄자들 이런 인간을 대통령 만들려는 민주당의 내로남불 이순신이 현재 있다면 말은 좀 어둔 할지 모르지만 윤석열 같지 않았을 까 함 생각해본다 자고로 대통령후보는 정직과 상식이 필수,0,0.01,0.01,0.02,0.04,0.01,0.7,0.02,0.08,0.13,0.06
TK PK 지역민중 굿함니당원들은 코라나19로 고통받고 죽어 나간게 신천지와 윤석열 때문인 것이 밝혀졌으니 피해보상 청구 안하려나 얼른 해샤지 보상은 받을까는 모르겠지만 그래도 해봐야 않나 김건희가 줄랑가는 모르겠으나 죽어도 윤석열 때문에 죽은건 괜찮은가,0,0.01,0.0,0.01,0.09,0.01,0.7,0.03,0.03,0.06,0.08
윤석열 44 6 이재명 36 3 오차범위 밖 격차 서울발 집단탈당까지 가속 페달 밟는 윤석열 호남 서진 가족 관련 각종 의혹이 작용한 듯 본거지 경기도까지 으로 돌아서 서울발,1,0.01,0.01,0.02,0.03,0.01,0.7,0.02,0.03,0.06,0.33
대장동 사건은 윤열 게이트다 대구맘 난리났어요 뉴스타파ㄷㄷ 윤석열이 제주도를 포기한 이유ㄷㄷ 출처,1,0.01,0.01,0.01,0.08,0.01,0.7,0.02,0.02,0.04,0.17
열린공감TV 본방핵심요약 윤석열 후보 향응 성 접대 의혹 보도 요약 80분 16분 #윤석열 # 주 태왕 #태왕건설 #노기원대표 #대구지검출신건설회사대표 #수성구아리아나호텔정동 #성접대 #대구고검가서도함,0,0.01,0.02,0.02,0.03,0.01,0.7,0.01,0.02,0.04,0.26
윤석열술주점뱅이를굿짐무속힘당대주자로검언쿠테타를검새장때부터술쳐먹고골때리며기업돈선물받고접대검사동원해착실하게정치적중립어겨가면서공조성상식을쌓아놓고도리거니걸을사기구단쩐주만들고50억클럽을사시출과기자기업돈머리만있는것들챙겨주거니받거니한 #도리거니쌍것들쳐죽여꼭귀태청산하라,1,0.05,0.03,0.02,0.02,0.02,0.69,0.01,0.07,0.17,0.02
고향에 뜬 윤석열 부정부패 원흉이 안동 출신 말이되냐,0,0.01,0.02,0.02,0.03,0.01,0.69,0.01,0.05,0.11,0.07
경상매일신문 5 18 유공자 312명 윤석열 후보 지지 선언,0,0.01,0.01,0.01,0.02,0.01,0.69,0.01,0.02,0.04,0.36
윤석열의 전정권의 배신 국민의힘도 배인한다 2등하고 경상도 어디 시장 공천 달랜다에 10원 건다,1,0.01,0.01,0.01,0.02,0.01,0.69,0.01,0.02,0.08,0.21
가짜이재현공단기공무원학원국어강사 45가4169 로 추정되고 베트남등 전파무기범죄조직과 실제인물을 전파무기뇌해킹 피싱 테러후 실종시키고 복수신분으로 가짜이정숙대구시남구의회의장 가짜김혜경행세하면서 가짜이재명후보 가짜김중규공단기강사 가짜윤석열후보등으로 드로킹하면서 대한민국침략,0,0.01,0.01,0.02,0.3,0.01,0.69,0.02,0.03,0.04,0.14
RT 광주의 윤석열 못사는 사람은 민주당 고정표인가 #윤석열 #광주 박현광 기자,1,0.01,0.01,0.02,0.03,0.01,0.69,0.02,0.02,0.03,0.44
국민뉴스 윤석열 검찰 신안저축은행 봐주기 수사 의혹 대가는 최은순 48억원 마통 대출,0,0.01,0.02,0.01,0.04,0.01,0.68,0.02,0.02,0.04,0.32
232만통 윤석열 구구절절 손편지 호남민들 불편한 이유는 출처 나만 불쾌한 게 아니었구만 법적 문제는 없다네요,0,0.01,0.01,0.01,0.02,0.01,0.68,0.01,0.02,0.06,0.25
대선 후보가 아닌 실제 여당 야당 다 합하여 대선 1순위가 되셔야지 여당 1순위만 해서 경상북도 이 군부 윤석열 검찰청 총장해처먹던 전두환2 이 군부 독재 전두환 씨받이 독재가 바뀌겠냐고 요 ㅋㅎ 열심히 하셔 내가 지지 하는 정치인에게는 아주 드문 일 인데 화이팅,0,0.01,0.01,0.01,0.02,0.01,0.68,0.01,0.02,0.08,0.15
광주 발전을 윤석열 국힘당후보가 시키겠대 빚은 국힘이 갚아주네,0,0.01,0.01,0.02,0.02,0.01,0.68,0.02,0.01,0.05,0.33
이재명 신천지 사안도 특검 윤석열 호남 과실 받을때 후보04 호남01 자유03 민주주의 기자05 지역03 지방09 여수07 열차02 특검,1,0.01,0.01,0.01,0.02,0.01,0.68,0.03,0.03,0.04,0.36
아는 어린 동생이 현역을 갔다가 어째선지 일베밈을 잔뜩 배워서 전역 근데 윤석열 욕하면서 1뽑음 이제 일베밈은 그냥 재밌는거 정도로 희석된듯 진짜 극혐받는 광주 세월호 드립은 안 보이고 그냥 혼자 노무현 하고 깔깔대는게 다임,0,0.01,0.01,0.01,0.02,0.01,0.67,0.01,0.03,0.14,0.15
안철수 절레절레 윤석열 압박한 안철수 윤석열 핀트를 못 잡고 있어 깊이 고민을 안한 것 같다 너무나 무식한 동네 출처,0,0.01,0.01,0.01,0.02,0.01,0.67,0.01,0.04,0.12,0.07
경상도 출신 70대 어르신의 걱정 도저히 윤석열을 찍을수 없다 단일화 국민 속이고 지지자도 속이는 안철수,0,0.01,0.01,0.02,0.03,0.02,0.67,0.01,0.05,0.08,0.08
호남에서도 윤석열 지지율 올라가고 있네 쭉쭉 더 치고 올라가자 호남인들 힘주세요,0,0.02,0.01,0.01,0.02,0.01,0.67,0.01,0.02,0.05,0.32
광주에서 나온 윤석열 지지 선언 광주시당 떠벌리는 모습 우습다 다음 뉴스,0,0.01,0.01,0.02,0.02,0.01,0.67,0.02,0.01,0.05,0.31
광주 냥이 대구냥이 줄섰음 아빠 공평 하게 주세요,0,0.02,0.01,0.02,0.03,0.01,0.67,0.02,0.01,0.03,0.44
3차 슈퍼위크 때처럼 문파가 진짜 열심히 영업해야 윤석열이 겨우 이길 것 같다 찢이 조폭양아치 시민단체와 구운동권 그리고 구통진당 찌끄레기 들에게 돈을 워낙 많이 뿌려서 애들도 목숨걸고 음침한 방구석에서 선거운동하고 있다,0,0.04,0.01,0.01,0.05,0.05,0.66,0.02,0.33,0.19,0.04
이렇게 깔끔하게 당하고도 부산은 윤석열지지하는 이해가 안가는 상황,0,0.01,0.01,0.01,0.01,0.01,0.66,0.01,0.03,0.1,0.15
내가 윤가라 사는곳이 대구라 윤석열 지지할 거라 생각하는 지인들이 많다 웃기는소리 큰댁이나 90세 아버지나 9표는 이재명이다,0,0.01,0.01,0.02,0.04,0.01,0.66,0.02,0.01,0.04,0.36
이보다 더 교활할 수 없다 열성문파인척 문대통령 트윗하며 윤석열과 김건희 빨아대는 동파리계의 큰 별 부산살어,0,0.01,0.01,0.01,0.04,0.01,0.66,0.02,0.04,0.11,0.06
윤석열 건대구 선물받은게 무속 국민에 대한 실례 또 거짓말 하네 잘 요리해 먹으면 될 것이지 대구 목에 리본들을 달고 대구를 들고 춤을 추니 그게 바로 무속행위 손바닥의 임금왕 글자보다 더 웃긴거는 이마에 투명테이프로 흰 머리카락 붙이고 토론회 나선 것,0,0.01,0.01,0.01,0.04,0.01,0.66,0.02,0.02,0.12,0.11
윤석열 김대중 정신 구현하겠다 호남 끌어안기 광폭 행보,0,0.01,0.01,0.01,0.02,0.01,0.66,0.01,0.02,0.06,0.29
광주에서 윤석열 벽보만 빠졌다 고의였나 실수였나 광주광역시 서구 한 아파트 단지에서 발견 다음 뉴스 지지고볶고 싸울일이 읎씅께 서로 분리독립하여 독립 따로따로 살문 좋겠어,0,0.01,0.01,0.01,0.03,0.01,0.66,0.02,0.01,0.05,0.35
윤석열이가 집권한다면 그날부터 시계바늘이 꺼꾸로 돌아갈것이다 광주시민이 목숨바쳐 이루어 놓은 민주주의 대한민국 국민이 촛불로 만들어놓은 검찰개혁의 기초는 깡그리 무시될것이다 제발 암담한 검찰 공화국이 되지 않기를 간절하게 기도합니다,1,0.01,0.01,0.02,0.02,0.01,0.65,0.02,0.05,0.08,0.1
전북 지역구 이용호 윤석열 이 시대의 호남 정신에 가장 부합하는 후보 출처 세계일보 네이버 뉴스,1,0.01,0.01,0.01,0.04,0.01,0.65,0.02,0.02,0.03,0.45
광주도 인자 달라져야제 vs 그라도 윤석열이는 못 찍지라 출처 조선일보,0,0.01,0.01,0.01,0.02,0.01,0.65,0.02,0.02,0.06,0.19
전남북 광주에서 윤석열이 33 라니 이건 정말 쇼킹하다,0,0.01,0.01,0.01,0.02,0.01,0.65,0.01,0.01,0.05,0.35
사람이 말을 그대로 받아들이지 못하는 것도 문제라고 본다 안철수 인격살해한 드루킹의 강이 민주당과의 사이에 흐르고 있는데 구안빠들에게 실망이다 드루킹에 당한 안철수 웅앵웅 하면서 윤석열 비판도 못하게 하면서 그가 사지가 찢어지는 고통이었다고 한 드루킹은 잊었나봐,0,0.02,0.01,0.01,0.04,0.01,0.65,0.02,0.04,0.08,0.15
호남공정시민연대 헌법가치 지킬 대통령은 윤석열뿐,0,0.02,0.01,0.01,0.02,0.01,0.65,0.01,0.03,0.03,0.43
고생하셨네요 김만배가 돈잔치를 했군요 부산저축은행에 돈 맡긴 사람들 피눈물을 빨아 호의호식 돈잔치 벼락맞을 인간들 부산은 이래도 윤석열 찍는답니다 어리석으면 당해도 됩니다,0,0.03,0.01,0.02,0.01,0.01,0.65,0.02,0.09,0.25,0.05
다른곳도 이런 교육 받았을까요 #굿힘의여론공작단교육 대구는 주호영이가 와서 교육 시켰다는데 참 똥이 타는 갑다 이런 저질교육이라니 YouTube에서 공개방송 대구 특종 윤석열 캠프의 SNS 공작단 실체 단독공개 십알단 의 망령 부활하다 보기,0,0.01,0.01,0.02,0.02,0.01,0.64,0.02,0.03,0.14,0.15
안철수에게 가장 큰 기회를 줬던 호남에서 안철수의 대국민 사기행각에 대한 응징을 투표로 보여준 것이다 분명하다 대한민국에서 민주주의가 성숙된 지역이 바로 호남이다 안철수 그리고 윤석열은 끝났다,0,0.01,0.01,0.01,0.02,0.01,0.64,0.02,0.03,0.06,0.18
TK는 보수텃밭 이젠 옛날 얘기 응답했다 이재명 하지만 보수텃밭이라 자부심을 가진 지역민들에겐 하나의 쇼로 비쳐졌다 윤석열 후보와 사진 하나 찍은 이후 사태가 더욱 심각해 지고 있음에도 국민의힘과 윤 후보는 추후 어떠한 답변조차 이어지지 않고 있기 때문이다,1,0.01,0.01,0.01,0.03,0.01,0.64,0.01,0.02,0.05,0.27
전쟁광 윤석열 사퇴 촉ㅈ구 1만인 서명운동에 참여해주세요 #깨어있는대구시민들,1,0.01,0.01,0.02,0.02,0.01,0.64,0.01,0.02,0.05,0.24
호남에선 윤석열 다시 10 대로 가나요,0,0.01,0.01,0.01,0.02,0.01,0.64,0.01,0.02,0.05,0.38
5박정희가 선거 이기겠다고 만든 지역 감정으로 저쪽은 계속 저급하게 이용하는데 민주정부가 계속 이어져 잘못된 지역감정이 사라지면 좋겠어 이명박 세대처럼 윤석열 세대도 만들어질 거고 상처 받는 사람들의 상처는 더 깊어져 언제 회복될 지 모르는데 버텨야 하는 댓가가 너무 크잖아,1,0.01,0.01,0.01,0.03,0.01,0.64,0.01,0.02,0.06,0.21
민주당은 더레프트님에 KO 패 윤석열후보에 TKO 패,0,0.01,0.01,0.01,0.06,0.01,0.64,0.01,0.02,0.07,0.12
영상 보수 텃밭 대구서 이재명 연호한 지지자들 윤석열 깜냥 안 돼 다음 뉴스 모든걸떠나사람을뽑는다면당연히이재명을지지하겠지공약이행율이말해주듯추진력이좋다소년공출신이라어려움도알것이고 깜냥안되지,0,0.01,0.01,0.01,0.02,0.01,0.63,0.02,0.02,0.06,0.24
호남 출신 민주당원 100여명 탈당 윤석열 지지 선언,0,0.02,0.01,0.01,0.02,0.01,0.63,0.01,0.02,0.04,0.45
호남 발전 없었다는 윤석열 팩트체크 들어가니 내 주장이 아니라 via 멧돼지 망언은 매일매일 ㅉㅉ,0,0.02,0.01,0.01,0.02,0.01,0.63,0.01,0.03,0.14,0.15
불법 반칙 사기를 동원한 아이디어는 기발한 수를 만들어낼수 있다 민주당인사들 지지선언 전라도사람들 지지선언 등등 사기수법이다 윤석열이 사라져야되는 이유이다,0,0.02,0.01,0.04,0.02,0.01,0.63,0.02,0.16,0.17,0.05
호남 민심 잡기 나선 윤석열 김대중 정신 계승해야 출처 JTBC 네이버 뉴스,0,0.02,0.01,0.01,0.02,0.01,0.63,0.01,0.02,0.04,0.43
지지자들 텃밭 무너지는데 민주당 호남 의원들은 뭐하나 다음 뉴스 이러다 정권 넘어간다 우려에도 활동 미온적 이참에 25 까지 윤석열 이준석 연일 호남공략,0,0.02,0.01,0.01,0.03,0.01,0.63,0.01,0.03,0.08,0.24
아무리 논리적으로 감성적으로 이해를 하려해도 이해가 않된다 어떻게 저들은 윤석열을 지지하지 그들 가운데 1 친일매국노 후예가 있을것이고 2 머리가 나쁜 지역주의자들도 있을것이고 3 반공 세뇌교육에서 못벗어나는 무뇌층도 있을거지만 어떻게 40 퍼센트나 되냐,0,0.01,0.0,0.02,0.07,0.03,0.62,0.03,0.15,0.12,0.04
윤석열 요즘 그가 신선하고 우뚝하게 보인다 전라의 한복판에 들어가 김대중을 외치는건 조금전까지도 국민이힘에서는 상상도 못했던 일이아닌가 그의 강인한 어퍼컷에서 동서화합 이라는 큰그림을 볼수있어 즐겁다 무릇 사나이는 가슴이 웅장하여야 한다 윤석열의 야심찬 질주를 응원한다,1,0.01,0.01,0.02,0.03,0.01,0.62,0.02,0.02,0.04,0.45
신천지 각시탈을 이용해 호남지지자 쌩쇼를 하는 이준석과 윤석열에게 경고한다 나중에 다 밝혀진다 이미 들어나고 있다,0,0.01,0.0,0.02,0.05,0.01,0.62,0.06,0.06,0.09,0.12
충북서 정치보복 망언 윤석열 규탄한다 잇따라 성토,0,0.01,0.01,0.01,0.08,0.01,0.62,0.01,0.02,0.06,0.26
아깽아 평범하지 않아 특별해 오늘 낙지사냥 어때 괴물낙지 잡으로 아빠와 함께 모험을 떠나자,1,0.0,0.03,0.02,0.03,0.01,0.62,0.01,0.03,0.17,0.1
강남에도 불 남 ㅋ 아니 누가 불질렀겠지 ㅋ ㅋ 하필 윤석열 강세지역ㅋ ㅋ 울진은 사전투표 중단,0,0.01,0.01,0.01,0.02,0.01,0.62,0.01,0.02,0.06,0.21
다른곳에서 윤석열 몰표는 맞고요 그래도 호남은 사람보고 찍네요,0,0.01,0.01,0.01,0.02,0.01,0.62,0.01,0.02,0.04,0.4
부산 서면과 남포동 2군데 유세에 참가한 내가 모인사람들을 살펴보니 중년들과 젊은이들이 많았다 부산은 김영삼이 다 버려놨다 민주당을 자기가족을 죽인 원수쯤으로 안다 윤석열이 아니란걸 알면서도 차마 나쁜놈이라 말은 못하고 그놈이 그놈이란다 이렇게 부산을 망쳐놓은게 김영삼이다,0,0.03,0.01,0.01,0.02,0.01,0.62,0.01,0.06,0.14,0.14
윤석열 안철수 단일화에 합의했으니 안철수 지지하던 홍빠들은 본 색깔 드러내고 이재명 지지하세요 홍빠들은 빨갱이보다 더 나쁜 놈들 입니다,0,0.02,0.0,0.02,0.03,0.04,0.61,0.04,0.25,0.12,0.04
윤석열 장모 최은순에게 48억 원 대출을 해준 신안저축은행 대표를 금감원에서 해임권고를 하며 불법사금융알선 혐의 등으로 검찰에 고발했지만 검찰은 무혐의 처분을 했답니다 금감원에서 검찰에 고발을 하는 경우 이런 경우가 거의없죠 이 때 무혐의 처분한 검사는 윤석열이었답니다,0,0.01,0.01,0.01,0.05,0.01,0.61,0.02,0.02,0.04,0.35
호남인들이 봐야할 윤석열 의만행,1,0.02,0.01,0.01,0.02,0.01,0.61,0.01,0.02,0.03,0.44
호남풀신의 전국구 인물 이낙연의 추락은 윤석열인생에서 일생일대 최고의 행운,1,0.01,0.01,0.02,0.02,0.01,0.61,0.01,0.02,0.04,0.46
부끄러운 부산 경남인들아 윤석열은 없는 죄는 만들고 있는 죄는 덮어주는 특수통 검사에 불과한 자이다 국민들이 원하던 검찰개혁을 거부했고 지금은 키워준 문재인 대통령을 향해 정치보복을 예고하고 있다 PK는 문재인 대통령의 고향인데 이러한 자를 지지하는 것은 정의로 PK인이 아니다,0,0.01,0.01,0.01,0.02,0.01,0.61,0.01,0.04,0.1,0.1
부끄러운 부산 경남인들아 윤석열은 없는 죄는 만들고 있는 죄는 덮어주는 특수통 검사에 불과한 자이다 국민들이 원하던 검찰개혁을 거부했고 지금은 키워준 문재인 대통령을 향해 정치보복을 예고하고 있다 PK는 문재인 대통령의 고향인데 이러한 자를 지지하는 것은 정의로 PK인이 아니다,0,0.01,0.01,0.01,0.02,0.01,0.61,0.01,0.04,0.1,0.1
광주서 나온 지지 선언 민주당의 텃밭인 광주에서 전 현직 민주당원들의 국민의힘 윤석열 대선 후보 지지 선언이 나오자 신경전,0,0.01,0.01,0.02,0.02,0.01,0.6,0.01,0.02,0.04,0.49
윤석열 여론조사 잘 나온 이유 신천지 때문 안산 시민 제 주변 전부 다 이재명이다,0,0.01,0.01,0.02,0.08,0.01,0.6,0.03,0.02,0.04,0.28
생각하는 것은 네 자유 호남 에서 너같은미친놈 을 뽑아줄지 모르겠다 호남 자신감 높이는 국민의힘 윤석열 방어 나선 민주당 송영길 다음 뉴스,0,0.01,0.01,0.01,0.04,0.01,0.6,0.01,0.04,0.27,0.07
통닭 윤석열 짝눈검사,1,0.02,0.01,0.01,0.02,0.02,0.6,0.01,0.02,0.04,0.31
충북발전추진위 20대 대통령 선거 윤석열 국민의힘 후보 지지 선언,0,0.02,0.02,0.02,0.05,0.01,0.6,0.01,0.02,0.03,0.45
박근혜씨가 달성오시면 윤석열대통령되면 대구 달성 주민들은,0,0.01,0.01,0.02,0.03,0.01,0.6,0.01,0.01,0.03,0.51
윤석열을 찍겠다는 인간들을 보면 그런 말이 안 나옵니다 여가부가 있어서 역차별이라는 철없는 남자 국짐당을 찍어야 빨갱이 나라가 안된다는 노인 경상도는 윤석열을 찍어야 이긴다는 이성이 존재하지 않아요 노인들 붙잡고이야기 해보세요 얼마나 막혀있는지 심상정 선택은 이성이 있는 분들이니까,0,0.37,0.03,0.03,0.03,0.31,0.6,0.01,0.11,0.03,0.04
윤석열 여론조사 잘 나온 이유 신천지 때문 안산 시민 제 주변 전부 다 이재명이다,0,0.01,0.01,0.02,0.08,0.01,0.6,0.03,0.02,0.04,0.28
